,title,digest,cover,link,date
151,你不再写诗，而我也在秋天里老去,"让诗来写你
让风把你随便带到一个什么地方",https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWTiaREADetiaicbqLlAq35tMHa7dGyjOhsSg7Bse9icFAzLUmJvYZlXZZUmdGJp38CkmCOSL7uDibzib5Xw/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652188645&idx=1&sn=76ce0be629497d7dce6cd6c813f0c5f8&chksm=bd075a7e8a70d3686c0a35df267c1cb450308bc9bad22111fa30f16ebee894ff32465fec0bf8#rd,2023-10-18
152,风慢慢吹，我慢慢忘记你,深情地活，慢慢地走。,https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWRJN47YfkJkOnRaFYw8gTbMupiankuvje8nYbadWzYPK3XAgbTsFm42IcYdBb96ic95U0pxuicsOAdIg/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652188564&idx=1&sn=95aa7a9ceada0628d0ce5ce8ec0985fa&chksm=bd075a0f8a70d319b90ab0e64e9dd6c0ee0998025012127311da5066efdf85d8321628705642#rd,2023-10-17
153,在秋日，以春天的名义鼓掌,自古逢秋悲寂寥，我言秋日胜春朝,https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWQ4vdtMIysxERStJcGXFVtQCN5T0g8f1fqVFOxmJtERVO3PkZXFfYyzSpeJtGXia0Z0iaMyX8ib9csAQ/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652188348&idx=1&sn=c26c04c1239f652c139a9b97e9bc0d71&chksm=bd075b278a70d2317fa552ef873f08c7e96070c0e44e673a9b194423cbdc9d663cd058fecca8#rd,2023-10-16
154,生日快乐，席慕蓉,如何让你遇见我，在我最美丽的时刻,https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWR5wUic1BTARrSeoiaiayBJjJrIup59dtFNmqhn0ia5jFNtW3hOAyyiavr3YM3wpbblyibU9iaP43UBvw03Q/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652188282&idx=1&sn=3f933793e1d1aa7fed8f98a36f3c89f3&chksm=bd075be18a70d2f78ffc77baa753ab113c817452233eff87ecdf21694b900c75ccf090701ee9#rd,2023-10-15
155,我孑然一身，又怎么样呢,自由地生活，生活于自由,https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWR5wUic1BTARrSeoiaiayBJjJrgOneptUOicXCHO3HKpXgkNTmiaia2XtjU2UgibzHnxGCWr7z8Z2Abcs8dw/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652188266&idx=1&sn=0562cea5395f301dfc76bb13ee3fe1b6&chksm=bd075bf18a70d2e73872ee8f5f5b881cfa6c81cc1925e738b5026bf6925d79834fc116ec5da2#rd,2023-10-14
156,假如我是秋天，我将肆意而狂热而多姿,"我将带一束从墙那边的灌木丛
采摘的鲜花而来",https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWSHBSpUbicrQHKnVdSOibPetcGBp1GcUOtAcPRksPrt74DBqISemvxIzY1R1UjONvvRDyNqpjMUwWkA/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652188178&idx=1&sn=8255e0d28a6dde689a62b7d165787b4e&chksm=bd075b898a70d29ffdda0247c6820d8707f92a3884ce3c37363b81d6576e55ba9b40b01cf9bb#rd,2023-10-13
157,本来无一物，何处惹尘埃,欢迎加入21天《坛经》共读营,https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWSPY3icsr7iaDhOR2aXMMdbGxdLKf9drPCszCSVSt9GPsmichpmC5AVFJY861ibCTTsZkuweDXb43rJBg/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652188095&idx=1&sn=21e39565235fa59c22fcf7c561fbe08c&chksm=bd0758248a70d13276e3177a65d580e28ee7d76cd7c68dfd82f01567066217f0d09665396786#rd,2023-10-12
158,正是相思夜，钟声君处来,中国人的愉悦事物清单No.3,https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWSPY3icsr7iaDhOR2aXMMdbGxa06Wj9UIdeBzliao4GictNsdWAMTO6aEGkqpniaVFAxBQKcq40vzUotRA/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652187747&idx=1&sn=2662fbb21d71981d425457b7a918ba9e&chksm=bd0759f88a70d0ee909b231f3120b884e7b99eee31fba1f067b028cf00bcb2547e635b8a027c#rd,2023-10-11
159,一边失去一边拥有，时而走近时而远去,生活当真只是一场大梦吗,https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWQrRN77efyEYoibdrEcAJA5ZavEvY8xfWJB1j2ciaNcF1ficuIQKbpmUv5VuicrkconaBQxZCTyibvSGrw/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652187552&idx=1&sn=20882d4d01eb75e96137189b0d2b4314&chksm=bd075e3b8a70d72dfe12c5a90646a6a1d551d525aaecbcb0fe1f5052459fe71a8bf9ebfab912#rd,2023-10-10
160,时光匆匆，认真地年轻，认真地老去,变老的时候，一定要变好,https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWTOkjicxL1DzNNaWueDamA9741cmZ0bpnx2yYUONl8sumQXUj0m6TeCe6TxZtv7aNCU1j4ibZDIp8GQ/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652187392&idx=1&sn=7070ba59403ddd80fa3b5ebdd2ccf9a5&chksm=bd075e9b8a70d78d226fd16639c7ee42724b9fcd7d2357fc508dc9e925186c2645ffbba24afe#rd,2023-10-09
161,寒露：我们一同等待月亮清凉的吻,萧疏桐叶上，月白露初团。,https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWRuBRiaEjQhO5vI8Pqu02JsrKbiaOicA7AT1OpzpEfKYL3z1F9ofISgsJS835WjSG0wBzBg9kVFiaemmQ/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652187281&idx=1&sn=75c14e1c5d5bbc944a0349e3cda92a79&chksm=bd075f0a8a70d61cec5c58cec4cc687525228f3ea08d4e6700e33af0f6ee1c995e68e9b60eb0#rd,2023-10-08
162,就坐着，写长长的信，看落叶纷飞,我的世界安静了下来,https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWQxUwzOia7kCZCn4vldic1ic1fpxiajWFt7K0GnIgdfM3MnkgzlzeVrLKHpYz7fI115EkcljtJdEvZDAA/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652187279&idx=1&sn=4eb0a26471ebfafac25779a024f0191c&chksm=bd075f148a70d6022620fd9e61f2aeab4762ebbc3def6c327f560e77de35475955f3a757c2f7#rd,2023-10-07
163,爱以不同方式存在，并不是每种都放了糖,你问我过得好不好，我说我很好,https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWS8tA8dszUVibFOMhlZgiatGvw9WqsyGL2GsJq0sOIAOQTt2MicdVz6N3kfunYdic3V1t0Gu9HYPLdSBw/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652187022&idx=1&sn=72503a53b95e8a0b670e62f436534b66&chksm=bd075c158a70d503a51b04960d0fbfb146b79ad908bb4c57be0d9b8d05c0356f36cd8f16261a#rd,2023-10-06
164,爱生活里的种种小悲伤，小欢喜，小意外,"如果我们老了
就让我们像一对坏掉的钟表",https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWT2tyzjvX8cTYAO7PJYZwIvAia3YxicxnBf3F8H7ib82c6eExx9mfTxOWSM3trSgVlRniaEHovGgnQLqw/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652187019&idx=1&sn=5d04a21791422824368ff722ecce951d&chksm=bd075c108a70d50620aba11b13eba06bb343b0b71caca34f32602e391ac8b6bfbf536af79244#rd,2023-10-05
165,有时想要快乐很简单，什么都不思考就够了,不要思考，我就会拥有大地和天空,https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWS8tA8dszUVibFOMhlZgiatGvFNtXXewlXSz9UVj44Jl7ZmacnaniaCQ3BPFE1YcEibmB58HXXWPvvhsg/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652187004&idx=1&sn=5f8ec9f1e1cf2d4101014fa5c14afc2b&chksm=bd075ce78a70d5f15b0b05b9d3e50aad0ad3e5f9f8ad3240b9f560099da41297b0e5754fa3ed#rd,2023-10-04
166,该散落的已散落，要相逢的会再相逢,"花儿生长在田野，草儿生长在我脸颊，
一切都可能。",https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWRrXMzwQQ8r0PSYLVP9UqYWMqwp4cYInS10LiaNbIckvthbrXSU3OOvy35l2nWFkjqiay4JIdlXwwFQ/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652186953&idx=1&sn=7e52ab099ca47c71c265f46f44e2ee7b&chksm=bd075cd28a70d5c4fe678cd8c20c931fdf1ee3a483db5c7c29f2473775ab66f7668f383cd813#rd,2023-10-03
167,在你身后，世界蓄满远古的安宁,"一大片幽暗的林子
于我究竟意味着什么？",https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWQIqrh6hFibkw4yVg0x3UKO839M857CLVlaDnLibInLwr1h5Rb4Irg6PyHfBCbEB241H8EEEQSGNgLw/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652186920&idx=1&sn=59bddc468e9ec6577a89cf30f4015010&chksm=bd075cb38a70d5a5587067c54fa264899981c04718795d68573c7423ca647d1cc10ea2979f99#rd,2023-10-02
168,我对这土地爱得深沉,没有人会忘记母亲，我们都贪恋祖国。,https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWTSUTiclC6DYTjkbYkFiaR6gYPr1waCSKBm2a4iaEkrnbVKQ8FBhgKD67C5ibAxr2LtCjviaOY7WYI80uQ/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652186908&idx=1&sn=068c812114406072df9e7c2201421936&chksm=bd075c878a70d591e610d641f64cd2a56bc31d631c57c9df7437e874f93e19a9fa1cc706bff0#rd,2023-10-01
169,十月：秋高气爽，开启精神退休模式,十月，会挣钱更会享受生活,https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWTNibuJRibMfavdTLHazNzJIa81pwibTdqAnhC3PT3oFbgServ9cU3ia2ZczOZu4vKKGwEUanwck8scxQ/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652186905&idx=1&sn=c2522261efc4a776dcba5f715c5b2ff4&chksm=bd075c828a70d594d440ddf0cbffeca43165c5a6f6dd0754e603b2dfc574468d2b44cade63fa#rd,2023-09-30
170,幸福就是，回家说一些向暖而生的话语,"去紧抱一棵树
聆听它良久，那是对被忽略之美的致歉",https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWTNibuJRibMfavdTLHazNzJIarbhFH3MIKvicePSXwjfNSE9txlibrLhz3Dqq4R2PkG9lzzPJb7ycuhDA/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652186882&idx=1&sn=f6c97cf23b21cb69bc131801af40e878&chksm=bd075c998a70d58f4e86d19b71954bdf91ee65d5c0226f1aa657c7f715c2a594c2459793c991#rd,2023-09-29
171,中秋：思发花前，踏月而归｜我在临汾为你读诗,重逢之心，胜却人间无数,https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWTSUTiclC6DYTjkbYkFiaR6gYicnJV9jVgW7VQ6lXsu6cgpdIJGgZW1WwuYMEefdtOX9wK9ia5lrJ0jibQ/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652186879&idx=1&sn=72340f5a0e0be9d638c7ea8322b6a134&chksm=bd075d648a70d4725680b8c01c96e5beeb9d1902d2db908bb26e71fddceeb5cc96b205f14ab4#rd,2023-09-28
172,一千多年前的诗人，也如此平凡，如此孤独,"唐诗是我的渡船
撑过一片又一片海",https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWQxUwzOia7kCZCn4vldic1ic1f7GwQon2m5Hib3xuq3ZdPpxX6rKla3zraHfWeGxBjH7aW8x1PIfdv71g/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652186746&idx=1&sn=67e2a0028bbe6a6ed5003e2e419e7c9d&chksm=bd075de18a70d4f71480d04ff60f39c8c49d041c6645edb7ded40d74bfbd1718592a2f0f07e0#rd,2023-09-27
173,生活抛出太多问题，我去路上寻求解答,人生不仅仅只是有答案就可以了，解题的过程同样重要,https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWQVmQup311LjmhyCdbM4LScDkmPcib2rIBkvic5MyoeI0R31aQRQx4e6djaRKhpHaT5D8AWoXzboWwA/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652186693&idx=1&sn=7d4e121116fceaa3a906c1e6bbb58750&chksm=bd075dde8a70d4c8c2597c14fb32d922d787794e22a2d985a30bf6bf0d257f7f554b292f520f#rd,2023-09-26
174,在秋天，幸福得像一棵树,"多好啊
时间你别动",https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWTSUTiclC6DYTjkbYkFiaR6gYKZ4no6ybuMBGaCARwPjcDclWdyxZeOmq5TmmF0cV92b295iccR3ibUBw/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652186398&idx=1&sn=75c804ef4f87f6bafeff6b2684b79d04&chksm=bd0752858a70db9318961a8fc0f6bb3e8cc79e7f0188467a1df62ab68a2534f3915879ac76dc#rd,2023-09-25
175,感谢一些不重要的事物，让我觉得仍被生活眷顾着 | 刘诗诗「为你读诗」,"我不确定重要的事
比不重要的事
更重要",https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWRrXMzwQQ8r0PSYLVP9UqYWFf8cZTd8ibiaiahicEnx3yRznFGnthiad5jib0TXKSXb4NC1VAnHTZ1zaSMw/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652186279&idx=1&sn=f7f2115d6d57154f6020c6de3a75d8b5&chksm=bd07533c8a70da2a289f6940433145082224163288fb2b54bd715faa12d3eac035b3742f195f#rd,2023-09-24
176,秋分：何事最相宜，宜游宜从容,安坐在石景山的秋天里，感到从容。,https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWRBHdXiaOe8Toov3kCVvYwicX4M2vbJkHm3HqhzBRvyiaWmSrC2yLa6ic9GmcaB6bCvDSqGvSoU1NChyw/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652186274&idx=1&sn=37cde282fc9ec65ec66679bc2b766790&chksm=bd0753398a70da2fb476dd6b7c89c9d0e7d9ae2aafa3ba22a334737fd4b9b3ec98ef76af4c34#rd,2023-09-23
177,我们距离遥远，但约定各自努力变得幸福,如果可以再见，谈谈彼此的琐碎也好,https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWRBHdXiaOe8Toov3kCVvYwicXH7kyHQhoVaibJzqh8ia4XjGpVUDS5hjjTt4GSk28cXicOBiaqaYzoo82Iw/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652186272&idx=1&sn=b54d632fa16d27f44701855e541fe305&chksm=bd07533b8a70da2da0bb4a4b2601919c0fde57d4720e704b52298e741bed7593e0f8a6b01db4#rd,2023-09-22
178,在春天相识的人，就要在秋天告别,如果告别无法避免，那就让我将祝福别在襟上。,https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWRBHdXiaOe8Toov3kCVvYwicXRlJ1mJicMYxlFicKO2jhCibFRxKb8D2ic96tnSPoHBr5F9rU6J3lGVZ1PA/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652186105&idx=1&sn=d7ad838bce36469e52da87a16e02ac77&chksm=bd0750628a70d974b727c435a0ba184850c1cd44123938f22712876d4b1820c193ac85960ac8#rd,2023-09-21
179,我对每个人暗暗羡慕，也暗暗去爱每一个人,"我的生存遭到别人的禁止，
我却享受它，热烈，陶醉，多情",https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWSh5UViaslzhbNHnKRnZzxZVzbdXq6wicVdfRU2ouSWiadol7RicK0elxPfnAnOnAxFwOBBnDFvrfjO0A/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652185847&idx=1&sn=b854dfc46ff7c60967e4f50dccde7817&chksm=bd07516c8a70d87a3cb749c926205cf132dec1ad95d4a403f808b15fdcd7d23768c3e811f513#rd,2023-09-20
180,想要许多幸福和我有关，不再只是擦肩而过,"我已不再沉睡
海浪将我拥起",https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWREH7XOOzZ6N4pRR7BYtcMg89lxSU10KIqAkicQJAgKQe65TPs8Z4H0FCWQ9bd5Oul5KoDoicpTAuZg/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652185770&idx=1&sn=870a1bea6da79b40efd54409b427ee3f&chksm=bd0751318a70d827819506ddb27c98889f516509576a6f358cae4122a3e7b56e1abe6c6aade2#rd,2023-09-19
181,你的一线阳光，也能把我触动,对世界保持好奇，让我感到快乐。,https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWREH7XOOzZ6N4pRR7BYtcMgevTH1lv47t0HU7RqoJm0A9XXicNZibWH3d3ibQ2Ad6InJdGVjyR4hibGjw/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652185702&idx=1&sn=a21a19e3ade5e63643985eda7a269f3c&chksm=bd0751fd8a70d8eb4357ed19a68890d2d0d80e71ec8e5600b6d1e8159fb1272b16ba4f9ba787#rd,2023-09-18
182,秋天短到没有，你我短到不能回头,秋天，是胸口的蠢蠢然。,https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWTbX9iapYVBtT4WjcODA0iaXHn9ZwSeiaX3yF6Mq6L5G67xFT33TD7wPfw6rU9owyBbVgJmNvSFflOPA/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652185484&idx=1&sn=15ada3a0bdc66f7d3a8f1b2167fbfd4f&chksm=bd0756178a70df0167d48e1fe68db109da45d8ba82193be3d8c2cb7ad38cac5ccdfd2b92916f#rd,2023-09-17
183,去水云间，被尘世遗忘一小会儿,或许忘情于山水，忘才是重点,https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWTPsRAbekcJ527Ucfj0WnDT72jDfTLWTiaIEz4rFGGWxhV6OG15MNUI6pBxA5OUyYBAx5BM9uIicCcg/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652185248&idx=1&sn=1d995b1a128b96d35f9ea5e72de2398e&chksm=bd07573b8a70de2d78bcad87308cfc356c437ddbb8a6fceb66095fff04da7d8c05de72166661#rd,2023-09-16
184,西川：唐诗依然在治愈着所有中国人,每一首唐诗，都为我而作,https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWTPsRAbekcJ527Ucfj0WnDT4re0F4Q0jG8jAPe8j8Ae9icDPlFBLJiaToAAacfn0D6TZnVXrIDic3r8Q/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652185243&idx=1&sn=c29a12f651f9b186c59526e7a7b9414e&chksm=bd0757008a70de167043ccf11df4e5d03850442add194b960487cab764502c78790b62558fdd#rd,2023-09-15
185,追光的人，坦荡且明朗,看古人如何赞美少年,https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWQBgOGTlUX2GTISUgbI6ptiaEeicNXrTr1JD81ctYgOIWlib3IHDib83OarrlCByRVE868sYIo8x6GeYA/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652185063&idx=1&sn=431fa2737526de5e6b689b73aa66169e&chksm=bd07547c8a70dd6a1c35c4ffe28690a176bd46ccc46db9d72a4be46d00b24e49aef4ecb194f0#rd,2023-09-14
186,你可曾想过，谁不是烟雾缭绕,"我努力让自己
浮在水面之上，没意识到我早已是
水中之民。",https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWSjXNff4EUyDwQAic9gnReskSFicsic1ofJGLcmVwJZ6BHD1F9egeDndortnPiclGzV82r1vib0H2WUetg/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652184954&idx=1&sn=d0fdd4b7c1088824e91844c7fd5942ee&chksm=bd0754e18a70ddf7fe02a8fa5670f1c1c6fd84c4d767720036ef4fddefdbbf44a65b2b2e056b#rd,2023-09-13
187,寻梦时，没人胆敢指责你贫穷,"你的梦开出娇妍的花来了，
在你已衰老了的时候。",https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWQBgOGTlUX2GTISUgbI6ptiagiavhwvFcvKZaXb1yf798lMycEF1icr2vk0HBVjlMicDficnmYOFdo32icQ/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652184905&idx=1&sn=07d38eb14effd97dcc8b2417efedba60&chksm=bd0754d28a70ddc47d1467a08512f2d6e2c6c14768278c1d5e145221c04af3b1b9330268ae6e#rd,2023-09-12
188,人生会有许多问题，但也不止一种解法,"少于整颗心分量的
不足以称之为爱",https://mmbiz.qlogo.cn/sz_mmbiz_jpg/5ibaumOWQEWSu4ic9Eb8LzdQIQGF0OTsicyd1riaBWVMV652dc5KwAK3DDqdQp2530QLUc6wK3Oz6g0OU7A2yannGQ/0?wx_fmt=jpeg,http://mp.weixin.qq.com/s?__biz=MjM5NjU5NDkzMg==&mid=2652184728&idx=1&sn=dbae2fc9abd8bdcbfdaa16345c4587d1&chksm=bd0755038a70dc155b10ae45c2706aca3b23b8acaa37701bbe15b67bdac8f33a678d7798c791#rd,2023-09-11
